artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
Sakshi Gupta,Subhasmita Gupta,0.7142857142857143,7,4
Amy Blakemore,Rosemary Blackmore,0.7096774193548387,5,4
Wilhelm Caspar Wegely,Wilhelm Laage,0.7058823529411765,9,4
Brainwash,Baijnath,0.7058823529411765,4,4
James Powell and Sons,James Holland,0.7058823529411765,9,4
James Powell and Sons,James Pollard,0.7058823529411765,9,4
Kitty Kantilla,Kitty Lange Kielland,0.7058823529411765,5,4
engineer,Aeginetes,0.7058823529411765,4,4
Georg Rafael Donner,Georg Rehlender,0.7058823529411765,8,4
Carolina Antoniadis,Caroline Danois,0.7058823529411765,10,4
Antoni Boleda Ribalta,Antonio Rimpacta,0.7027027027027027,8,4
Joel Philip Myers,Johann Philipp Bayer,0.7027027027027027,5,4
Laima Drazdauskaitė,Lina Kalinauskaitė,0.7027027027027027,6,4
Luc Fierens,Lu Shiren,0.7,4,4
Jacobellus of Salerno,Jacobello Alberegno,0.7,10,4
Het Parool,Bert Poole,0.7,5,4
Adriaen Schoonebeek,Adriaen van Gaesbeeck,0.7,10,4
Haegue Yang,Huang Yan,0.7,5,4
Somellera,Tom Fellner,0.7,5,4
Vinod Dave,Pino Daeni,0.7,5,4
Simon Francois Ravenet,Lucien François Penet,0.6976744186046512,7,4
Vere Goold,Pierre Gonord,0.6956521739130435,4,4
Mr. Cartoon,Mary Cameron,0.6956521739130435,6,4
Narges Noori,James Norie,0.6956521739130435,5,4
Txell Miras,Maxwell Mays,0.6956521739130435,5,4
Lehman family,Jehan Daly,0.6956521739130435,5,4
Vítor Santos,TV Santhosh,0.6956521739130435,7,4
Agus Suwage,August Kluge,0.6956521739130435,5,4
Agus Suwage,August Hagen,0.6956521739130435,6,4
Hugh Finlay,Huang Binlao,0.6956521739130435,5,4
Hugh Finlay,Hugo Fontela,0.6956521739130435,5,4
Builder Levy,Basile Levi,0.6956521739130435,4,4
Hyung Koo Kang,Hugo Zang,0.6956521739130435,6,4
Hyung Koo Kang,Hugo Lang,0.6956521739130435,6,4
Mat Collishaw,Mate Solis,0.6956521739130435,6,4
Vítor Santos,Satoru Sato,0.6956521739130435,5,4
Vítor Santos,Viktor Snoj,0.6956521739130435,4,4
Vivant Denon,Vivian Lynn,0.6956521739130435,5,4
Gensou Okuda,Kenzo Okada,0.6956521739130435,4,4
Lost Souls,Louis Soonius,0.6956521739130435,7,4
Erazm Ciołek,Franz Cižek,0.6956521739130435,5,4
Jesus Saves,Jessie Bayes,0.6956521739130435,5,4
Amber Aguirre,Alberto Arrue,0.6923076923076923,7,4
Emīls Melderis,Els Reinders,0.6923076923076923,5,4
Helena Hörstedt,Helen Ernst,0.6923076923076923,7,4
Ravinder Reddy,Rainer Riepl,0.6923076923076923,6,4
Gijs Vanhee,Gielis Panhedel,0.6923076923076923,4,4
Herter Brothers,Peter Booth,0.6923076923076923,6,4
Elio Luxardo,Emilio Murdolo,0.6923076923076923,7,4
Vaudricourt,Maurice Mourlot,0.6923076923076923,7,4
Vaudricourt,Maurice Drouart,0.6923076923076923,7,4
Rana Bishara,Sanjaya Mishra,0.6923076923076923,6,4
Handel Company,Hans Coumans,0.6923076923076923,6,4
Vaudricourt,Maurice Courant,0.6923076923076923,7,4
Vrij Nederland,Eric Hedland,0.6923076923076923,5,4
Rana Bishara,Yana Ashmarina,0.6923076923076923,6,4
P.L. Gaillard,Luis Gallardo,0.6923076923076923,5,4
Tan Tee Chie,Tuan Wen-Chieh,0.6923076923076923,5,4
Peter Nabarlambarl,Petr Zlamal,0.6896551724137931,8,4
Peter Nabarlambarl,Peter Abram,0.6896551724137931,8,4
Hadrien Dussoix,Adrien Dassier,0.6896551724137931,5,4
Gillinder & Sons,Gillian Jones,0.6896551724137931,8,4
Greene and Greene,Glenda Green,0.6896551724137931,7,4
Cerith Wyn Evans,Geraint Evans,0.6896551724137931,8,4
Hung-Chih Peng,Hsien-Chi Tseng,0.6896551724137931,4,4
Bertozzi & Casoni,Bertil Carlsson,0.6875,9,4
Vigen Vartanov,Evgeny Kartsyganov,0.6875,7,4
Eliza van Zuylen,Alida van Houten,0.6875,5,4
Inmaculada Salinas,Manuel Salinas,0.6875,8,4
Zenkei Shibayama,Tenkei Tachibana,0.6875,5,4
Henricus Neuhusius,Hendricus Niesten,0.6857142857142857,8,4
Jessica McClintock,Jessica Dickinson,0.6857142857142857,6,4
George Bacchus & Sons,George Jackson,0.6857142857142857,9,4
George Bacchus & Sons,Georg Backhaus,0.6857142857142857,10,4
Linda Fregni Nagler,Linda Fry Kenzle,0.6857142857142857,10,4
Kirill Serebrennikov,Kirill Gorbunov,0.6857142857142857,8,4
Carroll Thayer Berry,Polly Thayer Starr,0.6842105263157895,8,4
Armando Assis Pacheco,Francisco Pacheco,0.6842105263157895,10,4
Fotografie Strauss,Franc Mihael Strauss,0.6842105263157895,8,4
Philippe-Claude Montigny,Philippe de Hondt,0.6829268292682927,11,4
Alair de Oliveira Gomes,José de Oliveira Rosa,0.6818181818181818,9,4
João Batista Vilanova Artigas,João Batista da Costa,0.68,12,4
Stankard,Stojan Zafred,0.6666666666666666,5,4
Wasted Rita,Walter Kaitna,0.6666666666666666,4,4
Wegner & Mottu,Werner Moritz,0.6666666666666666,7,4
Toyota Hokkei,Toivo Hokkanen,0.6666666666666666,6,4
Srinivasa Prasad,Srinibas Padihari,0.6666666666666666,10,4
Petr Savvich Utkin,Peter Yavich,0.6666666666666666,9,4
Petr Savvich Utkin,Petr Pavlovich Gansky,0.6666666666666666,7,4
Sophia Wilhelmina Evans,Wilhelmina van Idsinga,0.6666666666666666,15,4
Tola Wewe,Roland Weber,0.6666666666666666,5,4
St. Louis Republic,Louis Reguin,0.6666666666666666,8,4
Tola Wewe,Thomas Werge,0.6666666666666666,4,4
Steuben Glass,Stephen Gamson,0.6666666666666666,5,4
Sunaryo,Sunaura Taylor,0.6666666666666666,7,4
Rembrandt Harmensz. van Rijn,Jan Harmensz. Vijnck,0.6666666666666666,14,4
Recalde,Read Lee,0.6666666666666666,5,4
Taysir Batniji,Tani Bunji,0.6666666666666666,6,4
Plaza Miserere,Pál Mizser,0.6666666666666666,8,4
Rugendas,Euxeinidas,0.6666666666666666,4,4
Pushpa Kumari,Abhay Kumar,0.6666666666666666,6,4
Ron Gomboc,Robin Corbo,0.6666666666666666,5,4
Polygoon,Paolo Boni,0.6666666666666666,6,4
Jonas Suyderhoff,Joan Snyder,0.6666666666666666,8,4
Jonas Suyderhoff,Jonas Lundh,0.6666666666666666,7,4
Jomike Tejido,Jordi Teixidor,0.6666666666666666,5,4
John Brown and Company,John Rowan Dominy,0.6666666666666666,10,4
J. W. Lindt,R. W. Reid,0.6666666666666666,4,4
Bullom,Guilloume,0.6666666666666666,4,4
J. Louis Engdahl,Louis Randavel,0.6666666666666666,6,4
J. & L. Lobmeyr,J. J. Cromer,0.6666666666666666,6,4
Iseki Ieshige,Imazeki Keishi,0.6666666666666666,5,4
Bohemian,Moerman,0.6666666666666666,4,4
Klara Lidén,Kaarlo Hildén,0.6666666666666666,4,4
Klara Lidén,Karl Tirén,0.6666666666666666,4,4
Klara Lidén,Karl Linde,0.6666666666666666,5,4
Kim Jin-u,Kim Yong-jun,0.6666666666666666,5,4
Kim Jin-u,Kim Song-gun,0.6666666666666666,5,4
Krizman,Fritz Amann,0.6666666666666666,5,4
Boetius à Bolswert,Schelte a Bolswert,0.6666666666666666,7,4
Kabina Shrestha,Dina Shenhav,0.6666666666666666,7,4
Bojan Šarčević,Branko Kovačević,0.6666666666666666,6,4
Kashink,Klaus Rinke,0.6666666666666666,4,4
Bohemian,B. Koelman,0.6666666666666666,6,4
Bojan Šarčević,Bojan Kovačič,0.6666666666666666,5,4
El Decertor,Emile Deckers,0.6666666666666666,7,4
Common Cents,Cosimo Conti,0.6666666666666666,4,4
Concha Laca,Conchita Bardají,0.6666666666666666,6,4
weduwe Jacob van Meurs,Jacob van Moscher,0.6666666666666666,13,4
Carel Breytspraak,Carl Beyer,0.6666666666666666,8,4
Carricondo,Charinda,0.6666666666666666,5,4
Carricondo,Cartrain,0.6666666666666666,6,4
Goger,Georg Herz,0.6666666666666666,5,4
Getty Images,Selwyn Image,0.6666666666666666,5,4
Artus Quellinus the Elder,Frans Pourbus the Elder,0.6666666666666666,9,4
Olta Bello,Claus Bella,0.6666666666666666,5,4
Olta Bello,Nicolas Bellot,0.6666666666666666,4,4
Olta Bello,Leland Bell,0.6666666666666666,5,4
Melita Denaro,Meliha Teparić,0.6666666666666666,4,4
Melita Denaro,Felice Zennaro,0.6666666666666666,5,4
Miyasako Masaaki,Ayako Miyawaki,0.6666666666666666,8,4
Olta Bello,Julian Bell,0.6666666666666666,4,4
Nja Mahdaoui,Nima Mazhari,0.6666666666666666,5,4
Adriaen Symonsz. Rottermont,Adriaen van Eemont,0.6666666666666666,12,4
Adeela Suleman,Adela Demetja,0.6666666666666666,8,4
Narcisse-Virgile Diaz de la Peña,Narcisse Virgilio Díaz,0.6666666666666666,14,4
Anya Gallaccio,Angela Palladino,0.6666666666666666,5,4
Apen,Anpyeong,0.6666666666666666,4,4
Naveed Sadiq,Ned Swain,0.6666666666666666,6,4
A. A. Adee,A. H. Geyer,0.6666666666666666,5,4
Lignes Rouges,Signe Romée,0.6666666666666666,5,4
Liesbet Bussche,Liesbeth Rahder,0.6666666666666666,8,4
Lee Jin-seok,Leo Junek,0.6666666666666666,5,4
Lignes Rouges,Louis Roger,0.6666666666666666,7,4
Lucia DeRespinis,Louis Denis,0.6666666666666666,8,4
Black Sifichi,Jacek Sienicki,0.6666666666666666,5,4
Leagros Group,Louis Goupy,0.6666666666666666,8,4
Lucjan Kintopf,Lucjan Mianowski,0.6666666666666666,5,4
Zsolnay,Zoltán Nagy,0.6666666666666666,6,4
Osei Bonsu,Henri Bonis,0.6666666666666666,6,4
Pavel Varfolomeyevich Kuznetsov,Pavel Vasilyevich Betaki,0.6545454545454545,13,4
Jean Michel Dissake Dissake,Jan Michiel Dionisy,0.6521739130434783,13,4
Jean Michel Dissake Dissake,Jean Michel Winance,0.6521739130434783,12,4
National Park Service,Patricia Service,0.6486486486486487,10,4
Maria Longworth Storer,Marion Strecker,0.6486486486486487,13,4
Caspar Jacobsz. Philips,Caesar Philipp,0.6486486486486487,12,4
Kataro Shirayamadani,Kaita Murayama,0.6470588235294118,10,4
Médéric Mieusement,Frédéric De Smet,0.6470588235294118,7,4
Dieuweke van Reij,Dieuwke Kollewijn,0.6470588235294118,8,4
Fratelli Toso,Marcello Di Tomaso,0.6451612903225806,8,4
Australian Museum,Austin Mecklem,0.6451612903225806,7,4
Zepherin Ferrez,Stephen Finer,0.6428571428571429,8,4
Associated Press,Achim Preiss,0.6428571428571429,9,4
Riedel Crystal,Ariel Crittall,0.6428571428571429,6,4
Bell Helicopter,Michel Heiter,0.6428571428571429,6,4
Hong-Goo Kang,Dong-Koo Yun,0.64,5,4
Enji Torei,Enrico Tarenghi,0.64,7,4
Lightpainting,Leigh Martin,0.64,6,4
Izzet Keribar,Mazen Kerbaj,0.64,5,4
Thrashbird,Thomas Chubbard,0.64,5,4
Akan people,Hans Temple,0.6363636363636364,5,4
Akan people,Alan Morley,0.6363636363636364,5,4
Nássara,Nicolás Esparza,0.6363636363636364,8,4
Colorblind,Carlo Urbina,0.6363636363636364,5,4
Colorblind,Carlo Urbino,0.6363636363636364,5,4
A.D. Pirous,A. B. Frost,0.6363636363636364,5,4
Špela Volčič,Elia Volpi,0.6363636363636364,6,4
Drahonovsky,Dora Toovey,0.6363636363636364,5,4
Judy Onofrio,Luz Osorio,0.6363636363636364,5,4
Malabrocca,Albert Locca,0.6363636363636364,7,4
Malabrocca,Carla Arocha,0.6363636363636364,4,4
West Africa,Amos Aricha,0.6363636363636364,5,4
Seon Ghi Bahk,Toni Bach,0.6363636363636364,7,4
Sen no Rikyu,Hanno Rink,0.6363636363636364,6,4
Libertad,Louis Ferstadt,0.6363636363636364,5,4
Schadeck,Richard Levick,0.6363636363636364,6,4
Akan people,Jan Walpole,0.6363636363636364,7,4
Akan people,Altan Çelem,0.6363636363636364,5,4
Leopold and Rudolf Blaschka,Leopold Pollak,0.6341463414634146,14,4
Slicer,C. Schleicher,0.631578947368421,7,4
Ecke Bonk,Mike Brown,0.631578947368421,5,4
Sadahide,Sandu Darie,0.631578947368421,6,4
Lipnitzki,Rina Ritzi,0.631578947368421,6,4
Ecke Bonk,Eric Bowen,0.631578947368421,7,4
Kagenori,Kåge Nordin,0.631578947368421,4,4
Ecke Bonk,Jake Brown,0.631578947368421,5,4
Alëxone,Alex Portner,0.631578947368421,6,4
Cranston Pottery Company,Gaston Pottier,0.631578947368421,13,4
Negma Coy,Jean Couty,0.631578947368421,6,4
Negma Coy,Jean Corty,0.631578947368421,6,4
Eurasia,Eric Marsiam,0.631578947368421,7,4
Random Act,Raden Ata,0.631578947368421,7,4
Nicola Roccatagliata,Niccola Ricciolini,0.631578947368421,9,4
Gnasher,Gun Gauthier,0.631578947368421,5,4
Northrop,Arthur Pope,0.631578947368421,6,4
Alëxone,Alex Hornest,0.631578947368421,6,4
Druide,Dirk Oudes,0.625,6,4
Knitta,Kanō Eitai,0.625,6,4
Hazama,Jazzamoart,0.625,5,4
Einsamkeit,Minami,0.625,5,4
Kiyomizu Rokubei,Kiyomi Hirose,0.6206896551724138,7,4
Lulwah Al-Homoud,Nourah Hamoud,0.6206896551724138,7,4
Newcomb Pottery,Jessica Potter,0.6206896551724138,6,4
Bastardilla,Barbara Hilliam,0.6153846153846154,5,4
Bastardilla,Gaspard Maillol,0.6153846153846154,6,4
Cuore,Chudomir,0.6153846153846154,5,4
Union Glass Company,Justo Almela Company,0.6153846153846154,7,4
Bastardilla,Anna Estarriola,0.6153846153846154,5,4
Bastardilla,Afro Basaldella,0.6153846153846154,8,4
Bastardilla,Alastair Dallas,0.6153846153846154,5,4
Yoder,Goldberg,0.6153846153846154,4,4
Peter Fischli & David Weiss,Peter Davies,0.6153846153846154,15,4
Nikki S. Lee,Niek van Leest,0.6153846153846154,7,4
Quatre,Eumares,0.6153846153846154,4,4
Kâtib Çelebi,Kamil Zvelebil,0.6153846153846154,5,4
Dirck Volckertsz Coornhert,Dirk Verdoorn,0.6153846153846154,14,4
Hyun Wook Kang,Hyon Joo Kim,0.6153846153846154,6,4
Georgy Kreskentyevich Lukomsky,Georgiy Georgiyevich Ryashsky,0.6101694915254238,13,4
Tushar Joag,Tahar Aouida,0.6086956521739131,7,4
Tushar Joag,Tuhina Joshi,0.6086956521739131,6,4
Haviland & Co.,David Col,0.6086956521739131,7,4
Omoda Seiju,Simada Shizu,0.6086956521739131,4,4
Goh Ee Choo,George Cooke,0.6086956521739131,7,4
Goh Ee Choo,George Condo,0.6086956521739131,7,4
Haviland & Co.,David Cox,0.6086956521739131,7,4
Abdulnasser Gharem,Abdullah Buhari,0.6060606060606061,8,4
Iroquois,Kourouniotis,0.6,5,4
NEON,ANOHNI,0.6,4,4
Cochayuyo,Bochuan Guo,0.6,4,4
Pener,Pennier,0.8333333333333334,2,1
Lenox,Len Fox,0.8333333333333334,2,1
Vinet,Vincent,0.8333333333333334,2,2
Lippi,Lippo,0.8,1,1
Bank,Banksy,0.8,2,1
Gary,Ganryo,0.8,2,2
Roti,Rotius,0.8,2,1
Roer,Rosier,0.8,2,1
Zina,Zarina,0.8,2,1
Shank,Shaka,0.8,2,2
Jace,Jacone,0.8,2,1
Averi,Ameri,0.8,1,1
Hense,Huens,0.8,2,2
Charm,Charb,0.8,1,1
Sabre,Saber,0.8,2,2
Gery,Georoy,0.8,2,2
Sarmi,Sōami,0.8,2,2
Kiosk,Kilos,0.8,2,2
Sepe,Sleppe,0.8,2,2
Katch,Watch,0.8,1,1
Beau,Bobeau,0.8,2,1
Carto,Caíto,0.8,1,1
Saner,Saber,0.8,1,1
Barek,Tarek,0.8,1,1
Saddo,Sando,0.8,1,1
Kame,Kanmei,0.8,2,2
Larva,Laura,0.8,2,2
Ruido,Raido,0.8,1,1
Sonni,Gonni,0.8,1,1
Shoe,Shogen,0.8,2,2
Shojo,Shoji,0.8,1,1
Ku,Kuc,0.8,1,1
Cern,Cherng,0.8,2,2
Zimer,Zimei,0.8,1,1
Nelio,Belio,0.8,1,1
Eisch,Eishū,0.8,2,2
Eisch,Eisho,0.8,2,2
Eishi,Eishū,0.8,1,1
Aine,Aldine,0.8,2,1
Mast,Masito,0.8,2,2
Nice,Naiche,0.8,2,2
Eishi,Eisui,0.8,1,1
Eishi,Eisho,0.8,1,1
Mojo,Morojo,0.8,2,1
Ever,Evenor,0.8,2,1
DaBro,Darco,0.8,2,2
Taino,Taizo,0.8,1,1
Tenia,Tania,0.8,1,1
Nasa,Nashar,0.8,2,2
Poeta,Peeta,0.8,1,1
Ador,Andora,0.8,2,2
Ders,Devers,0.8,2,1
Tikka,Nikka,0.8,1,1
Adres,Arens,0.8,2,2
Maou,Maoual,0.8,2,1
Maou,Ma Mou,0.8,2,1
Toes,Toetsu,0.8,2,2
Dank,Danker,0.8,2,1
Chiot,Chotu,0.8,2,2
Peril,Peral,0.8,1,1
Aero,Aberto,0.8,2,2
Aeon,Aregon,0.8,2,2
Chiot,Chico,0.8,2,2
Aeon,Aetion,0.8,2,1
Maio,Masito,0.8,2,2
Koser,Ka Moser,0.7692307692307693,3,1
Alius,Arellius,0.7692307692307693,3,1
Askew,Ed Askew,0.7692307692307693,3,1
Jeong,Jue Song,0.7692307692307693,3,2
Shida,Li Shida,0.7692307692307693,3,1
Masai,Masaccio,0.7692307692307693,3,2
Sien,Seen,0.75,1,1
Mean,Mani,0.75,2,2
T.D.,N.D.,0.75,1,1
Yukan,Yan,0.75,2,1
Trav,Tara,0.75,2,2
Mca,McKay,0.75,2,2
Rond,Rone,0.75,1,1
Rond,Reon,0.75,2,2
Gemo,Nemo,0.75,1,1
Gemo,Gego,0.75,1,1
Gemo,Gleo,0.75,2,2
Ay O,Ay-O,0.75,1,1
Sin,Simon,0.75,2,1
Ches,Cesc,0.75,2,2
Ike,Inkie,0.75,2,2
Tofu,Toun,0.75,2,2
Enoe,Enen,0.75,2,2
Gohm,Goma,0.75,2,2
Ink,Inkie,0.75,2,1
Binho,Bio,0.75,2,1
Koma,Goma,0.75,1,1
Semor,Sem,0.75,2,1
Kanos,Kao,0.75,2,2
Gum,Guman,0.75,2,1
Scan,Sana,0.75,2,2
Scar,Sara,0.75,2,2
Debe,Deve,0.75,1,1
Guri,Ruri,0.75,1,1
Semke,Sem,0.75,2,1
Sego,Gego,0.75,1,1
Eime,Nime,0.75,1,1
Rase,Raps,0.75,2,2
Acra,Aram,0.75,2,2
Trav,Trax,0.75,1,1
Meka,Meek,0.75,2,2
Risk,Rius,0.75,2,2
Mews,Maes,0.75,2,2
Reso,Reon,0.75,2,2
Reso,Revs,0.75,2,2
Meys,Maes,0.75,2,2
Ser,Saber,0.75,2,1
Ser,Smear,0.75,2,2
Ser,Segar,0.75,2,1
Ser,Sheri,0.75,2,2
Kram,Aram,0.75,1,1
Shat,Sōha,0.75,2,2
Tras,Tara,0.75,2,2
Erte,Erté,0.75,1,1
Akye,Akay,0.75,2,2
T.D.,H.D.,0.75,1,1
Tot,Totěf,0.75,2,1
GOMS,GOMA,0.75,1,1
Creo,Cleo,0.75,1,1
Blo,Belio,0.75,2,2
Ludo,Ludi,0.75,1,1
Jaya,Jaca,0.75,1,1
Jaya,Zaya,0.75,1,1
Feen,Seen,0.75,1,1
Chu,Chotu,0.75,2,1
Payo,Mayo,0.75,1,1
Dems,Demi,0.75,1,1
Suh,Sucho,0.75,2,2
Cabe,Cabu,0.75,1,1
Rime,Nime,0.75,1,1
Nims,Nime,0.75,1,1
Jaya,Baya,0.75,1,1
Simm,Summ,0.75,1,1
Jaya,Jala,0.75,1,1
Jive,Jiva,0.75,1,1
Nome,Nime,0.75,1,1
W.S.,J.S.,0.75,1,1
Dert,Dett,0.75,2,2
Nomo,Nemo,0.75,1,1
Shat,Shag,0.75,1,1
Tras,Trax,0.75,1,1
Yantr,Yan,0.75,2,1
Jang,Juan,0.75,2,2
Tore,Trez,0.75,2,2
Macs,Maes,0.75,1,1
Sker,Sokr,0.75,2,2
Zoya,Zaya,0.75,1,1
Ankh,Anko,0.75,1,1
Byon,Bona,0.75,2,2
Byon,Bone,0.75,2,2
Roes,Rone,0.75,2,2
Roes,Revs,0.75,2,2
Galo,Gleo,0.75,2,2
Peps,Paps,0.75,1,1
M.M.,M.E.,0.75,1,1
M.M.,V.M.,0.75,1,1
M.M.,L.M.,0.75,1,1
Nok,Nowák,0.75,2,1
Jaune,Janebé,0.7272727272727273,3,2
Luini,Lu Tin,0.7272727272727273,3,2
Chege,Cherng,0.7272727272727273,3,2
Jeser,Meuser,0.7272727272727273,2,2
Luini,Lu Lin,0.7272727272727273,3,2
Luini,Lu Jin,0.7272727272727273,3,2
Atem,Artemon,0.7272727272727273,3,2
Enzor,Evenor,0.7272727272727273,3,2
Ronzo,Ronroy,0.7272727272727273,2,2
Cheon,Cherng,0.7272727272727273,2,2
Sines,Sòsies,0.7272727272727273,3,2
Fante,Kantei,0.7272727272727273,2,2
Perso,Perdok,0.7272727272727273,2,2
Calma,Chamar,0.7272727272727273,3,3
Hutin,Hotine,0.7272727272727273,2,2
Demer,Beymer,0.7272727272727273,2,2
Buler,Muller,0.7272727272727273,2,2
Perso,Petrus,0.7272727272727273,3,3
Defer,Nefero,0.7272727272727273,2,2
Skea,Skynear,0.7272727272727273,3,2
Perou,Petrus,0.7272727272727273,3,3
Defer,Devers,0.7272727272727273,2,2
Tors,Theoros,0.7272727272727273,3,2
Shirk,Shinko,0.7272727272727273,2,2
Perou,Perdok,0.7272727272727273,2,2
Sukel,Shukei,0.7272727272727273,2,2
Buler,Balder,0.7272727272727273,2,2
Alien,Aldine,0.7272727272727273,3,3
Noise,Ninsei,0.7272727272727273,3,3
Roids,Rotius,0.7272727272727273,2,2
Dürer,Draner,0.7272727272727273,3,2
Calma,Calais,0.7272727272727273,3,2
Calma,Valmar,0.7272727272727273,2,2
Demer,Devers,0.7272727272727273,2,2
Blunt,Brunet,0.7272727272727273,2,2
Bater,Carter,0.7272727272727273,2,2
Fusca,Muscha,0.7272727272727273,2,2
Zeila,Zelman,0.7272727272727273,3,3
Mosko,Masako,0.7272727272727273,2,2
Efren,Eirene,0.7272727272727273,2,2
Grems,Grimes,0.7272727272727273,3,2
Sexer,Sebert,0.7272727272727273,2,2
Stain,Stefan,0.7272727272727273,3,2
Vine,Vincent,0.7272727272727273,3,2
Stain,Stacia,0.7272727272727273,2,2
Saile,Savill,0.7272727272727273,2,2
Never,Nefero,0.7272727272727273,2,2
Aorta,Arotxa,0.7272727272727273,3,3
Never,Devers,0.7272727272727273,2,2
Serse,Seream,0.7272727272727273,3,2
Aorta,Andora,0.7272727272727273,3,2
Parbo,Pájaro,0.7272727272727273,3,2
Dikra,Dirola,0.7272727272727273,3,2
Dain,Damjing,0.7272727272727273,3,2
Cerok,Perdok,0.7272727272727273,2,2
Cekas,Cuevas,0.7272727272727273,2,2
Dain,Damiane,0.7272727272727273,3,3
Asper,Apexer,0.7272727272727273,3,2
Morka,Morago,0.7272727272727273,3,2
Tenga,Texana,0.7272727272727273,3,2
Jamel,Jamali,0.7272727272727273,2,2
Rasel,Pastel,0.7272727272727273,2,2
Casio,Cranio,0.7272727272727273,2,2
Seize,Keizer,0.7272727272727273,2,2
Piano,Puxian,0.7272727272727273,3,2
Arone,Aregon,0.7272727272727273,3,2
Katre,Kantei,0.7272727272727273,3,3
Naste,Pastel,0.7272727272727273,2,2
Tenga,Sengai,0.7272727272727273,2,2
Krast,Krause,0.7272727272727273,2,2
Hald,Haludar,0.7272727272727273,3,2
Waste,Pastel,0.7272727272727273,2,2
Dosai,Sonsai,0.7272727272727273,2,2
Casio,Masito,0.7272727272727273,2,2
Jarus,Jan Kruis,0.7142857142857143,4,2
Amose,Amos Hetz,0.7142857142857143,4,2
Antes,Aeginetes,0.7142857142857143,4,2
Agini,Aghinetti,0.7142857142857143,4,2
Sodom,Il Sodoma,0.7142857142857143,4,2
Ethos,Eutychios,0.7142857142857143,4,3
Iwana,Iwan Bala,0.7142857142857143,4,2
Sead,Sanda,0.6666666666666666,3,3
Sirum,Spoilum,0.6666666666666666,3,2
Picot,P. Nicolet,0.6666666666666666,5,2
Sead,Smear,0.6666666666666666,2,2
Seide,Sven Wiede,0.6666666666666666,5,3
Seide,Seen,0.6666666666666666,3,2
Sirum,Sitaram,0.6666666666666666,3,2
Sirum,Summ,0.6666666666666666,3,2
Picot,Nico,0.6666666666666666,2,2
Seide,Jan Seidel,0.6666666666666666,5,2
Skary,Sokr,0.6666666666666666,3,3
Skary,Akay,0.6666666666666666,2,2
Seide,Steindl,0.6666666666666666,3,3
Skary,Skynear,0.6666666666666666,4,2
Seide,Seifert,0.6666666666666666,3,2
Senso,Seen,0.6666666666666666,3,2
Senso,Sam Benson,0.6666666666666666,5,2
Senso,Bo Swenson,0.6666666666666666,5,3
Tilt,Thitz,0.6666666666666666,3,3
Senso,Sue Ono,0.6666666666666666,4,3
Tinho,Tignous,0.6666666666666666,4,3
Sead,Segar,0.6666666666666666,2,2
Sepr,Sheri,0.6666666666666666,3,3
Sead,Sando,0.6666666666666666,3,3
Wrist,Ariston,0.6666666666666666,3,2
Wrist,Christo,0.6666666666666666,2,2
Sinu,Simon,0.6666666666666666,3,2
Sinu,Shin Wui,0.6666666666666666,4,3
Sinu,Sanyu,0.6666666666666666,2,2
Wrist,Wise,0.6666666666666666,2,2
Steep,Stevers,0.6666666666666666,2,2
Steep,Seen,0.6666666666666666,2,2
Senso,Sean Go,0.6666666666666666,2,2
Spe,Sem,0.6666666666666666,2,2
Wyne,Weyer,0.6666666666666666,3,3
Slick,Stik,0.6666666666666666,2,2
Snek,Sekko,0.6666666666666666,3,2
Snoe,Sando,0.6666666666666666,3,3
Topaz,Gopa,0.6666666666666666,2,2
Spore,Sorveto,0.6666666666666666,4,3
Spore,Sokr,0.6666666666666666,3,3
Spore,Speltdoren,0.6666666666666666,5,2
Volum,Spoilum,0.6666666666666666,2,2
Speto,Speltdoren,0.6666666666666666,5,3
Topaz,Tona,0.6666666666666666,2,2
Skary,Sara,0.6666666666666666,2,2
Shiz,Sheri,0.6666666666666666,3,2
Tisi,Eisui,0.6666666666666666,2,2
Sepr,Smear,0.6666666666666666,2,2
Sich,Sucho,0.6666666666666666,2,2
Sepr,Saber,0.6666666666666666,3,2
Slap,Salaì,0.6666666666666666,2,2
Slick,Sickboy,0.6666666666666666,4,2
Zedz,Zende,0.6666666666666666,2,2
Shiz,Shoji,0.6666666666666666,3,2
Shiz,Thitz,0.6666666666666666,2,2
Shiz,Sōhei,0.6666666666666666,3,3
Torpe,Trez,0.6666666666666666,3,3
Shiz,Li Shize,0.6666666666666666,4,2
Rive,Rigen,0.6666666666666666,2,2
Riot,Ricco,0.6666666666666666,3,2
Riot,Raido,0.6666666666666666,3,3
Riot,Rolet,0.6666666666666666,3,2
Yok,Yukoku,0.6666666666666666,3,2
Sudo,Saulo,0.6666666666666666,2,2
Sudo,Sumo!,0.6666666666666666,2,2
Sudo,Shuko,0.6666666666666666,2,2
Sudo,Guydo,0.6666666666666666,2,2
Sued,Stu Mead,0.6666666666666666,4,3
Teko,Tarek,0.6666666666666666,3,2
Teko,Sekko,0.6666666666666666,2,2
Triga,Tara,0.6666666666666666,3,2
Teko,Berko,0.6666666666666666,2,2
Telmo,Nemo,0.6666666666666666,2,2
Relay,Regula Syz,0.6666666666666666,5,3
Reka,Revok,0.6666666666666666,3,2
Rapto,Tato,0.6666666666666666,2,2
Reach,Redpath,0.6666666666666666,3,2
Triga,Trax,0.6666666666666666,3,2
